province,U_R,COICOP,Products,Weights,Source
108,,,Meat,111.91098494601646,Urban
108,,,"Milk, cheese and eggs",119.99365360753481,Urban
108,,,Vegetables ,125.48572592776058,Urban
108,,,Non-alcoholic beverages ,118.00954176244889,Urban
108,,,Alcoholic beverages and tobacco,123.31683153051029,Urban
108,,,Clothing and footwear,113.2429919684873,Urban
108,,,"Housing, water, electricity, gas and other fuels",110.10099670606478,Urban
108,,,"Furnishing, household equipment and routine household maintenance ",109.43611145813993,Urban
108,,,Health,107.35938588954951,Urban
108,,,Transport,111.32349993918156,Urban
108,,,Communication,105.75988238594894,Urban
108,,,Recreation and culture,117.46954037607377,Urban
108,,,Education,102.07610195592417,Urban
108,,,Restaurants and hotels,105.53311952893947,Urban
108,,,Miscellaneous goods and services,109.0091375981173,Urban
109,,,GENERAL INDEX (CPI),113.8961330040868,Urban
109,,,Food and non-alcoholic beverages,123.13019856295975,Urban
109,,,Bread and cereals ,121.39117928249064,Urban
109,,,Meat,112.3892372726838,Urban
109,,,"Milk, cheese and eggs",118.56352169240475,Urban
109,,,Vegetables ,127.62556390626945,Urban
109,,,Non-alcoholic beverages ,118.17029105168123,Urban
109,,,Alcoholic beverages and tobacco,123.75072879181839,Urban
109,,,Clothing and footwear,114.4042780944601,Urban
109,,,"Housing, water, electricity, gas and other fuels",110.24403971838879,Urban
109,,,"Furnishing, household equipment and routine household maintenance ",109.79548130235361,Urban
109,,,Health,107.31703067866388,Urban
109,,,Transport,111.36307610874452,Urban
109,,,Communication,105.75988238594894,Urban
109,,,Recreation and culture,117.51807158824022,Urban
109,,,Education,103.36794418082005,Urban
109,,,Restaurants and hotels,105.33192511052968,Urban
109,,,Miscellaneous goods and services,109.62187877053515,Urban
110,,,GENERAL INDEX (CPI),114.53570310198522,Urban
110,,,Food and non-alcoholic beverages,123.79126609133728,Urban
110,,,Bread and cereals ,120.84378117267458,Urban
110,,,Meat,111.77692417375474,Urban
110,,,"Milk, cheese and eggs",118.90852612569829,Urban
110,,,Vegetables ,130.84855032160937,Urban
110,,,Non-alcoholic beverages ,118.38105682918021,Urban
110,,,Alcoholic beverages and tobacco,123.87047863976382,Urban
110,,,Clothing and footwear,114.47665510551924,Urban
110,,,"Housing, water, electricity, gas and other fuels",111.8940202435655,Urban
110,,,"Furnishing, household equipment and routine household maintenance ",109.93834833258884,Urban
110,,,Health,107.23945337354627,Urban
110,,,Transport,111.35939250951151,Urban
110,,,Communication,105.78603471112368,Urban
110,,,Recreation and culture,117.48154999785423,Urban
110,,,Education,103.36794418082005,Urban
110,,,Restaurants and hotels,105.13185744750174,Urban
110,,,Miscellaneous goods and services,111.44082143895771,Urban
111,,,GENERAL INDEX (CPI),115.35701055546325,Urban
111,,,Food and non-alcoholic beverages,125.79875863869634,Urban
111,,,Bread and cereals ,120.67450470016792,Urban
111,,,Meat,111.49197480765432,Urban
111,,,"Milk, cheese and eggs",117.78824468200756,Urban
111,,,Vegetables ,135.99861760901945,Urban
111,,,Non-alcoholic beverages ,118.3808760548494,Urban
111,,,Alcoholic beverages and tobacco,124.4886467012166,Urban
111,,,Clothing and footwear,114.63534759301379,Urban
111,,,"Housing, water, electricity, gas and other fuels",112.00862555925,Urban
111,,,"Furnishing, household equipment and routine household maintenance ",110.18377664125968,Urban
111,,,Health,107.32138876681498,Urban
111,,,Transport,113.1001783859988,Urban
111,,,Communication,105.81237789259322,Urban
111,,,Recreation and culture,117.62545352342862,Urban
111,,,Education,103.36794418082005,Urban
111,,,Restaurants and hotels,105.14652325098045,Urban
111,,,Miscellaneous goods and services,111.20845921963999,Urban
112,,,GENERAL INDEX (CPI),116.80565561377662,Urban
112,,,Food and non-alcoholic beverages,127.25375170506891,Urban
112,,,Bread and cereals ,120.03683369478884,Urban
112,,,Meat,112.9794311380282,Urban
112,,,"Milk, cheese and eggs",117.65936301741635,Urban
112,,,Vegetables ,140.13453361550808,Urban
112,,,Non-alcoholic beverages ,119.66520647274622,Urban
112,,,Alcoholic beverages and tobacco,125.90338456545598,Urban
112,,,Clothing and footwear,114.72234304344241,Urban
112,,,"Housing, water, electricity, gas and other fuels",114.05391651595265,Urban
112,,,"Furnishing, household equipment and routine household maintenance ",110.35187461106835,Urban
112,,,Health,107.4119986559574,Urban
112,,,Transport,117.49847150620592,Urban
112,,,Communication,105.81237789259322,Urban
112,,,Recreation and culture,118.23249971053588,Urban
112,,,Education,103.37606983608855,Urban
112,,,Restaurants and hotels,105.09181522418217,Urban
112,,,Miscellaneous goods and services,111.15927124167135,Urban
113,,,GENERAL INDEX (CPI),118.03255081362364,Urban
113,,,Food and non-alcoholic beverages,130.1811128984471,Urban
113,,,Bread and cereals ,120.14280075196982,Urban
113,,,Meat,112.5309370702404,Urban
113,,,"Milk, cheese and eggs",117.63290444219447,Urban
113,,,Vegetables ,149.55838301319852,Urban
113,,,Non-alcoholic beverages ,120.4603598540949,Urban
113,,,Alcoholic beverages and tobacco,126.79932185120371,Urban
113,,,Clothing and footwear,114.86035044768305,Urban
113,,,"Housing, water, electricity, gas and other fuels",115.86441757301309,Urban
113,,,"Furnishing, household equipment and routine household maintenance ",111.11770943403175,Urban
113,,,Health,107.23165107140453,Urban
113,,,Transport,117.84778555283371,Urban
113,,,Communication,105.81237789259322,Urban
113,,,Recreation and culture,117.88023017332137,Urban
113,,,Education,103.37606983608855,Urban
113,,,Restaurants and hotels,104.30051796427108,Urban
113,,,Miscellaneous goods and services,111.30134349394098,Urban
114,,,GENERAL INDEX (CPI),116.99556691059966,Urban
114,,,Food and non-alcoholic beverages,127.84300024217349,Urban
114,,,Bread and cereals ,119.72545607580912,Urban
114,,,Meat,112.50018653779264,Urban
114,,,"Milk, cheese and eggs",116.85420588096697,Urban
114,,,Vegetables ,145.84115967970345,Urban
114,,,Non-alcoholic beverages ,121.46358504038923,Urban
114,,,Alcoholic beverages and tobacco,126.70535127426696,Urban
114,,,Clothing and footwear,114.70442925570026,Urban
114,,,"Housing, water, electricity, gas and other fuels",114.08942832812933,Urban
114,,,"Furnishing, household equipment and routine household maintenance ",111.47441935031149,Urban
114,,,Health,107.26100862949839,Urban
114,,,Transport,118.39670560097672,Urban
114,,,Communication,105.81237789259322,Urban
114,,,Recreation and culture,116.39845221574993,Urban
114,,,Education,103.37603295167857,Urban
114,,,Restaurants and hotels,103.62573409405756,Urban
114,,,Miscellaneous goods and services,111.49512899763316,Urban
115,,,GENERAL INDEX (CPI),115.84769320168074,Urban
115,,,Food and non-alcoholic beverages,124.10595858345742,Urban
115,,,Bread and cereals ,118.95396158411049,Urban
115,,,Meat,112.86216827008944,Urban
115,,,"Milk, cheese and eggs",116.94783196307064,Urban
115,,,Vegetables ,139.57673951807095,Urban
115,,,Non-alcoholic beverages ,121.78819375566376,Urban
115,,,Alcoholic beverages and tobacco,126.23235551487544,Urban
115,,,Clothing and footwear,114.6901856392804,Urban
115,,,"Housing, water, electricity, gas and other fuels",113.13393776844717,Urban
115,,,"Furnishing, household equipment and routine household maintenance ",111.7249098450469,Urban
115,,,Health,107.48107298135186,Urban
115,,,Transport,119.24714023080558,Urban
115,,,Communication,105.81237789259322,Urban
115,,,Recreation and culture,115.94276412769642,Urban
115,,,Education,103.40138405826973,Urban
115,,,Restaurants and hotels,103.71924016090476,Urban
115,,,Miscellaneous goods and services,111.27263261690396,Urban
116,,,GENERAL INDEX (CPI),116.32555075214434,Urban
116,,,Food and non-alcoholic beverages,125.20752702618458,Urban
116,,,Bread and cereals ,118.42315013220059,Urban
116,,,Meat,114.88785218501825,Urban
116,,,"Milk, cheese and eggs",119.2960455919001,Urban
116,,,Vegetables ,143.063130800622,Urban
116,,,Non-alcoholic beverages ,121.75945192961021,Urban
116,,,Alcoholic beverages and tobacco,126.26003814052079,Urban
116,,,Clothing and footwear,114.58729815573844,Urban
116,,,"Housing, water, electricity, gas and other fuels",113.30784421085316,Urban
116,,,"Furnishing, household equipment and routine household maintenance ",111.91758315804863,Urban
116,,,Health,107.47819444609723,Urban
116,,,Transport,120.01229082799938,Urban
116,,,Communication,105.81237789259322,Urban
116,,,Recreation and culture,115.64462342714457,Urban
116,,,Education,103.40096387976878,Urban
116,,,Restaurants and hotels,104.27624791175347,Urban
116,,,Miscellaneous goods and services,111.33978226100504,Urban
117,,,GENERAL INDEX (CPI),116.5186614846454,Urban
117,,,Food and non-alcoholic beverages,124.23370836717159,Urban
117,,,Bread and cereals ,117.86575565881239,Urban
117,,,Meat,115.12605802660413,Urban
117,,,"Milk, cheese and eggs",118.47136266161831,Urban
117,,,Vegetables ,139.9078560193682,Urban
117,,,Non-alcoholic beverages ,121.65944555580299,Urban
117,,,Alcoholic beverages and tobacco,131.51143099003178,Urban
117,,,Clothing and footwear,114.665506059731,Urban
117,,,"Housing, water, electricity, gas and other fuels",114.70861465436961,Urban
117,,,"Furnishing, household equipment and routine household maintenance ",111.99822035851949,Urban
117,,,Health,107.48256595689318,Urban
117,,,Transport,120.18961447616338,Urban
117,,,Communication,105.81595647197457,Urban
117,,,Recreation and culture,114.0851959854404,Urban
117,,,Education,103.40096387976878,Urban
117,,,Restaurants and hotels,103.50247793899688,Urban
117,,,Miscellaneous goods and services,111.30554107731811,Urban
118,,,GENERAL INDEX (CPI),115.81580110704473,Urban
118,,,Food and non-alcoholic beverages,121.14541861134727,Urban
118,,,Bread and cereals ,117.59856947078188,Urban
118,,,Meat,116.10058117374324,Urban
118,,,"Milk, cheese and eggs",118.83314081820325,Urban
118,,,Vegetables ,130.52965430030426,Urban
118,,,Non-alcoholic beverages ,121.87365903003032,Urban
118,,,Alcoholic beverages and tobacco,131.63237553254754,Urban
118,,,Clothing and footwear,115.1496300927427,Urban
118,,,"Housing, water, electricity, gas and other fuels",114.32563261749578,Urban
118,,,"Furnishing, household equipment and routine household maintenance ",112.96080528920419,Urban
118,,,Health,107.46005772661813,Urban
118,,,Transport,120.65442799942622,Urban
118,,,Communication,105.81956750924513,Urban
118,,,Recreation and culture,114.38592228883806,Urban
118,,,Education,103.40096387976878,Urban
118,,,Restaurants and hotels,104.12106384586271,Urban
118,,,Miscellaneous goods and services,111.81989079734788,Urban
119,,,GENERAL INDEX (CPI),115.21639119318034,Urban
119,,,Food and non-alcoholic beverages,118.89556084755945,Urban
119,,,Bread and cereals ,118.57822562161716,Urban
119,,,Meat,117.32887595586891,Urban
119,,,"Milk, cheese and eggs",118.84305419468241,Urban
119,,,Vegetables ,122.04150345178076,Urban
119,,,Non-alcoholic beverages ,122.89346147012999,Urban
119,,,Alcoholic beverages and tobacco,131.89923262453152,Urban
119,,,Clothing and footwear,115.73733951071964,Urban
119,,,"Housing, water, electricity, gas and other fuels",112.9620505517855,Urban
119,,,"Furnishing, household equipment and routine household maintenance ",113.7294902050586,Urban
119,,,Health,107.57083825400107,Urban
119,,,Transport,121.7351577441574,Urban
119,,,Communication,105.81956750924513,Urban
119,,,Recreation and culture,114.35412553753241,Urban
119,,,Education,103.40096387976878,Urban
119,,,Restaurants and hotels,105.08063041415446,Urban
119,,,Miscellaneous goods and services,112.01954100971531,Urban
120,,,GENERAL INDEX (CPI),114.99840678345187,Urban
120,,,Food and non-alcoholic beverages,118.03781535950345,Urban
120,,,Bread and cereals ,118.70702328967575,Urban
120,,,Meat,116.891724837171,Urban
120,,,"Milk, cheese and eggs",119.85263850277052,Urban
120,,,Vegetables ,118.50722174038543,Urban
120,,,Non-alcoholic beverages ,122.9338175384792,Urban
120,,,Alcoholic beverages and tobacco,131.95743079969264,Urban
120,,,Clothing and footwear,116.02747430519956,Urban
120,,,"Housing, water, electricity, gas and other fuels",112.84552802593862,Urban
120,,,"Furnishing, household equipment and routine household maintenance ",113.93044584472288,Urban
120,,,Health,107.52979997416521,Urban
120,,,Transport,121.89497321653155,Urban
120,,,Communication,105.81956750924513,Urban
120,,,Recreation and culture,114.37230332826942,Urban
120,,,Education,103.40096387976878,Urban
120,,,Restaurants and hotels,105.10657619413712,Urban
120,,,Miscellaneous goods and services,111.91521961974324,Urban
121,,,GENERAL INDEX (CPI),115.04904029586201,Urban
121,,,Food and non-alcoholic beverages,117.8689354032619,Urban
121,,,Bread and cereals ,119.17422231032586,Urban
121,,,Meat,119.91262891656999,Urban
121,,,"Milk, cheese and eggs",118.63481836266921,Urban
121,,,Vegetables ,118.55065887952428,Urban
121,,,Non-alcoholic beverages ,123.75905620641123,Urban
121,,,Alcoholic beverages and tobacco,133.37127068713346,Urban
121,,,Clothing and footwear,117.30277166951075,Urban
121,,,"Housing, water, electricity, gas and other fuels",113.1354717285781,Urban
121,,,"Furnishing, household equipment and routine household maintenance ",114.14874727366471,Urban
121,,,Health,107.56266479887785,Urban
121,,,Transport,120.5096155078546,Urban
121,,,Communication,105.81956750924513,Urban
121,,,Recreation and culture,114.90865013806052,Urban
121,,,Education,104.89299601384165,Urban
121,,,Restaurants and hotels,105.0615371671955,Urban
121,,,Miscellaneous goods and services,111.99833548614102,Urban
122,,,GENERAL INDEX (CPI),115.39529488517167,Urban
122,,,Food and non-alcoholic beverages,118.69060792994577,Urban
122,,,Bread and cereals ,119.00473262155438,Urban
122,,,Meat,120.47115979560824,Urban
122,,,"Milk, cheese and eggs",119.61072876542632,Urban
122,,,Vegetables ,121.63584388803805,Urban
122,,,Non-alcoholic beverages ,123.94974787300825,Urban
122,,,Alcoholic beverages and tobacco,133.5506984399749,Urban
122,,,Clothing and footwear,117.97805473267533,Urban
122,,,"Housing, water, electricity, gas and other fuels",113.26299390661951,Urban
122,,,"Furnishing, household equipment and routine household maintenance ",114.43302847320413,Urban
122,,,Health,107.53691747145159,Urban
122,,,Transport,120.47201164246968,Urban
122,,,Communication,105.81956750924513,Urban
122,,,Recreation and culture,115.67985006375417,Urban
122,,,Education,104.89299601384165,Urban
122,,,Restaurants and hotels,105.42392952010057,Urban
122,,,Miscellaneous goods and services,111.84345827912396,Urban
123,,,GENERAL INDEX (CPI),116.64430610095613,Urban
123,,,Food and non-alcoholic beverages,122.75526086007237,Urban
123,,,Bread and cereals ,120.98888730390432,Urban
123,,,Meat,123.06275395970938,Urban
123,,,"Milk, cheese and eggs",121.52662052180642,Urban
123,,,Vegetables ,129.9911902988715,Urban
123,,,Non-alcoholic beverages ,125.3719376685569,Urban
123,,,Alcoholic beverages and tobacco,133.35352010077133,Urban
123,,,Clothing and footwear,118.77825484701202,Urban
123,,,"Housing, water, electricity, gas and other fuels",113.27653888016336,Urban
123,,,"Furnishing, household equipment and routine household maintenance ",114.6103160754589,Urban
123,,,Health,107.61485500390573,Urban
123,,,Transport,120.73238227792325,Urban
123,,,Communication,105.82541882089711,Urban
123,,,Recreation and culture,115.62727422602757,Urban
123,,,Education,104.89432217011003,Urban
123,,,Restaurants and hotels,106.03135914674738,Urban
123,,,Miscellaneous goods and services,112.04470616514521,Urban
124,,,GENERAL INDEX (CPI),117.02357212210363,Urban
124,,,Food and non-alcoholic beverages,123.36518404031037,Urban
124,,,Bread and cereals ,121.29951517523887,Urban
124,,,Meat,123.16215706623451,Urban
124,,,"Milk, cheese and eggs",123.6391670539321,Urban
124,,,Vegetables ,130.2420090931435,Urban
124,,,Non-alcoholic beverages ,125.72578856195607,Urban
124,,,Alcoholic beverages and tobacco,132.83132192524388,Urban
